country,article_name,revision_id,article_quality_est.,population
Angola,Boaventura Cardoso,720170185.0,Stub,32522000.0
Angola,Miguel Neto,722314224.0,Stub,32522000.0
Angola,António Bento Bembe,738706030.0,Start,32522000.0
Angola,Ekuikui IV,741475212.0,Stub,32522000.0
Angola,António Dias Cardoso,744573173.0,Stub,32522000.0
Angola,Josefina Pitra Diakité,745551235.0,Stub,32522000.0
Angola,Almerindo Jaka Jamba,749138916.0,Stub,32522000.0
Angola,Lucas Ngonda,752752799.0,Stub,32522000.0
Angola,Henrique N'zita Tiago,752753064.0,Stub,32522000.0
Angola,Jorge Sangumba,752753260.0,Stub,32522000.0
Angola,Tony da Costa Fernandes,752753780.0,Stub,32522000.0
Angola,Miguel Maria N'Zau Puna,752753836.0,Stub,32522000.0
Angola,David Chingunji,752753881.0,Stub,32522000.0
Angola,Dinho Chingunji,752753907.0,Stub,32522000.0
Angola,Paulo Lukamba,752753949.0,Start,32522000.0
Angola,Lúcio Lara,755328826.0,Stub,32522000.0
Angola,Maria Mambo Café,757615213.0,Start,32522000.0
Angola,Demosthenes Amos Chilingutila,759737513.0,Stub,32522000.0
Angola,Mário Pinto de Andrade,766497681.0,Start,32522000.0
Angola,Nito Alves,770473369.0,Start,32522000.0
Angola,António Jacinto,770853637.0,Start,32522000.0
Angola,Pedro de Castro van Dúnem,771991458.0,Start,32522000.0
Angola,Afonso Van-Dunem,771991727.0,Stub,32522000.0
Angola,Carolina Cerqueira,775242747.0,Start,32522000.0
Angola,Jeremias Chitunda,776491957.0,Start,32522000.0
Angola,Jerónimo Elavoko Wanga,776569751.0,Stub,32522000.0
Angola,José Maria Botelho de Vasconcelos,777612121.0,Stub,32522000.0
Angola,João Maria de Sousa,777653249.0,Start,32522000.0
Angola,Gilberto Buta Lutucuta,778673851.0,Stub,32522000.0
Angola,Kundy Pahiama,779429863.0,Stub,32522000.0
Angola,Hendrick Vaal Neto,780752175.0,Stub,32522000.0
Angola,Manuel Pedro Pacavira,783282959.0,Stub,32522000.0
Angola,Albina Africano,783299895.0,Start,32522000.0
Angola,Eugenio Manuvakola,783640980.0,Stub,32522000.0
Angola,António Dembo,784078878.0,Start,32522000.0
Angola,João Bernardo de Miranda,784374404.0,C,32522000.0
Angola,Marcolino Moco,785370471.0,Stub,32522000.0
Angola,José Pedro de Morais,787094495.0,Stub,32522000.0
Angola,Venâncio da Silva Moura,787095864.0,Stub,32522000.0
Angola,Joaquim Pinto de Andrade,787178508.0,Stub,32522000.0
Angola,Anibal João Melo,787304575.0,Start,32522000.0
Angola,Aguinaldo Jaime,787894734.0,Stub,32522000.0
Angola,Paulo Teixeira Jorge,788340602.0,Stub,32522000.0
Angola,Ana Maria Teles Carreira,788944470.0,Stub,32522000.0
Angola,Anália de Victória Pereira,789517524.0,Stub,32522000.0
Angola,Paulo Kassoma,789912374.0,C,32522000.0
Angola,José Filomeno dos Santos,789914066.0,Stub,32522000.0
Angola,Rodrigues Mingas,790668979.0,Start,32522000.0
Angola,David Mendes,790858165.0,Stub,32522000.0
Angola,Kimpa Vita,791323586.0,B,32522000.0
Angola,Juilão Mateus Paulo,791871708.0,Stub,32522000.0
Angola,Brito Sozinho,792385356.0,Stub,32522000.0
Angola,Gaspar Martins,792684695.0,Start,32522000.0
Angola,Ana Dias Lourenço,793447028.0,Start,32522000.0
Angola,Wilson dos Santos,793869492.0,Stub,32522000.0
Angola,Pitra Neto,794206406.0,Stub,32522000.0
Angola,Palmira Barbosa,795862869.0,Stub,32522000.0
Angola,Agostinho Neto,796556790.0,C,32522000.0
Angola,Ngola Kabangu,796893647.0,Stub,32522000.0
Angola,Abel Chivukuvuku,799683479.0,Start,32522000.0
Angola,Domingos Culolo,800233344.0,Stub,32522000.0
Angola,Domingos Manuel Njinga,800233405.0,Stub,32522000.0
Angola,Valentim Amões,800247488.0,Stub,32522000.0
Angola,Aliceres Mango,800247641.0,Stub,32522000.0
Angola,Lopo do Nascimento,800247720.0,Stub,32522000.0
Angola,António Alberto Neto,800247804.0,Stub,32522000.0
Angola,Tito Chingunji,800989005.0,Stub,32522000.0
Angola,Isaías Samakuva,801156035.0,Start,32522000.0
Angola,Efigênia dos Santos Lima Clemente,801194124.0,Stub,32522000.0
Angola,Uanhenga Xitu,801631929.0,Stub,32522000.0
Angola,Bornito de Sousa,802530534.0,Start,32522000.0
Angola,Manuel Vicente,802610698.0,C,32522000.0
Angola,Fernando José de França Dias Van-Dúnem,803036381.0,Start,32522000.0
Angola,Francisco Higino Carneiro,803953524.0,Stub,32522000.0
Angola,Georges Rebelo Chicoti,804379199.0,Start,32522000.0
Angola,Jonas Savimbi,805396216.0,C,32522000.0
Angola,João Lourenço,805600045.0,C,32522000.0
Angola,President of Angola,806363901.0,Start,32522000.0
Angola,José Eduardo dos Santos,806849684.0,B,32522000.0
Slovenia,Hiša Marije Pomočnice,624468970.0,Stub,2103000.0
Slovenia,List of Slovenian politicians,679559247.0,Stub,2103000.0
Slovenia,Franci Slak,691045510.0,Start,2103000.0
Slovenia,Franci Kek,708473880.0,Stub,2103000.0
Slovenia,Katja Boh,715002768.0,Start,2103000.0
Slovenia,Etbin Kristan,717589260.0,Start,2103000.0
Slovenia,Ludvik Toplak,720291870.0,Start,2103000.0
Slovenia,Matija Škerbec,721867174.0,B,2103000.0
Slovenia,Valentin Zarnik,723006063.0,Stub,2103000.0
Slovenia,Drago Marušič,723568459.0,Start,2103000.0
Slovenia,Matija Majar,729913395.0,Start,2103000.0
Slovenia,Ljubica Jelušič,730293750.0,Stub,2103000.0
Slovenia,Jelko Kacin,730652372.0,Start,2103000.0
Slovenia,Mojca Kleva,730674032.0,Start,2103000.0
Slovenia,József Klekl (politician),730725988.0,Start,2103000.0
Slovenia,Tomaž Marušič,731848951.0,Stub,2103000.0
Slovenia,Anton Novačan,744645271.0,Start,2103000.0
Slovenia,József Klekl (writer),748747928.0,Start,2103000.0
Slovenia,Dejan Židan,751242571.0,Stub,2103000.0
Slovenia,Alenka Smerkolj,751243434.0,Start,2103000.0
Slovenia,Tone Partljič,753811952.0,Start,2103000.0
Slovenia,Majda Širca,768472670.0,Start,2103000.0
Slovenia,Cankar Centre,768526499.0,Start,2103000.0
Slovenia,Ivo Vajgl,772511038.0,Start,2103000.0
Slovenia,Vilmos Tkálecz,772511383.0,Stub,2103000.0
Slovenia,Anja Bah Žibert,774615452.0,Stub,2103000.0
Slovenia,Katja Koren,775073864.0,Start,2103000.0
Slovenia,Mária Pozsonec,775368951.0,Stub,2103000.0
Slovenia,József Szakovics,777924826.0,Start,2103000.0
Slovenia,Franc Snoj,779035961.0,Stub,2103000.0
Slovenia,Ivan Cankar,781863742.0,C,2103000.0
Slovenia,Marta Brilej,782014775.0,Start,2103000.0
Slovenia,Lev Kreft,782158855.0,Stub,2103000.0
Slovenia,Miro Steržaj,782637247.0,Stub,2103000.0
Slovenia,József Borovnyák,782976795.0,Stub,2103000.0
Slovenia,Spomenka Hribar,784578705.0,C,2103000.0
Slovenia,István Kühár,786986422.0,Stub,2103000.0
Slovenia,Roman Kirn,788030262.0,Stub,2103000.0
Slovenia,Angela Vode,789199782.0,C,2103000.0
Slovenia,Tomaž Ertl,789273182.0,Stub,2103000.0
Slovenia,Mojca Drčar Murko,790608291.0,Stub,2103000.0
Slovenia,Tanja Fajon,790608301.0,C,2103000.0
Slovenia,Blaž Kavčič (politician),791679825.0,Stub,2103000.0
Slovenia,Božidar Jakac,792070941.0,C,2103000.0
Slovenia,Boris Furlan,797969620.0,C,2103000.0
Slovenia,Igor Šoltes,798288705.0,Start,2103000.0
Slovenia,Alojzija Štebi,798488329.0,GA,2103000.0
Slovenia,Lambert Ehrlich,800228623.0,C,2103000.0
Slovenia,Romana Jordan Cizelj,800716994.0,Start,2103000.0
Slovenia,Eva Irgl,800818597.0,Start,2103000.0
Slovenia,Andrej Benedejčič,801279018.0,Start,2103000.0
Slovenia,Andrej Osterman,801383756.0,Stub,2103000.0
Slovenia,Ivan Kramberger,803451102.0,Start,2103000.0
Slovenia,Janez Janša,804943051.0,C,2103000.0
Slovenia,Violeta Bulc,806901419.0,Start,2103000.0
Slovenia,Alenka Bikar,806983705.0,Start,2103000.0
Croatia,Đuro Šurmin,625509885.0,Start,4020000.0
Croatia,Zvonimir Mršić,684859066.0,Stub,4020000.0
Croatia,Silvije Degen,705106158.0,Stub,4020000.0
Croatia,Božidar Adžija,705332341.0,Stub,4020000.0
Croatia,Ognjen Prica,705360501.0,Start,4020000.0
Croatia,Otokar Keršovani,705360606.0,Start,4020000.0
Croatia,Krešimir Ćosić (politician),705397692.0,Stub,4020000.0
Croatia,Josip Pankretić,710129550.0,Stub,4020000.0
Croatia,Petar Mlinarić,712105295.0,Stub,4020000.0
Croatia,Vjekoslav Spinčić,712809299.0,Start,4020000.0
Croatia,Ivan Cesar,715335571.0,Stub,4020000.0
Croatia,Janko Kamauf,716034447.0,Stub,4020000.0
Croatia,Juraj Demetrović,717359520.0,Stub,4020000.0
Croatia,Aleksandar Rakodczay,717542728.0,Stub,4020000.0
Croatia,Damir Rilje,718837778.0,Stub,4020000.0
Croatia,Zlatko Vitez,719226426.0,Stub,4020000.0
Croatia,Antun Mihalović,719851898.0,Stub,4020000.0
Croatia,Antun Vakanović,719870645.0,Stub,4020000.0
Croatia,Dušan Dragosavac,720526880.0,Stub,4020000.0
Croatia,Rajko Ostojić,720931349.0,Stub,4020000.0
Croatia,Josip Smodlaka,720993023.0,Stub,4020000.0
Croatia,Ivo Amulić,720993037.0,Stub,4020000.0
Croatia,Ante Mrduljaš,720993051.0,Stub,4020000.0
Croatia,Šimun de Michieli-Vitturi,720993870.0,Stub,4020000.0
Croatia,Aleksandar Nallini,720993887.0,Stub,4020000.0
Croatia,Umberto Fabris,721901285.0,Stub,4020000.0
Croatia,Branko Švarc,722833303.0,Stub,4020000.0
Croatia,Vladimir Mažuranić,723941816.0,Stub,4020000.0
Croatia,Nikica Gabrić,723942277.0,Stub,4020000.0
Croatia,Nadežda Čačinovič,723955885.0,Start,4020000.0
Croatia,Nebojša Koharović,726752865.0,Stub,4020000.0
Croatia,Petar Vitezica,727132412.0,Stub,4020000.0
Croatia,Jakov Cindro,727134996.0,Stub,4020000.0
Croatia,Sebastiano Dolci,728670457.0,Stub,4020000.0
Croatia,Marino Baldini,730681540.0,Stub,4020000.0
Croatia,Pavao Muhić,731856594.0,Stub,4020000.0
Croatia,Siniša Školneković,735870768.0,Stub,4020000.0
Croatia,Adolf Mošinsky,742566840.0,Stub,4020000.0
Croatia,Dragan Vulin,743532539.0,Start,4020000.0
Croatia,Milan Kujundžić,745329910.0,Start,4020000.0
Croatia,Darinko Kosor,745401132.0,Stub,4020000.0
Croatia,Mirko Bogović,746399513.0,Stub,4020000.0
Croatia,Arsen Bauk,748119210.0,Stub,4020000.0
Croatia,Vladimir Šišljagić,749384102.0,Stub,4020000.0
Croatia,Branko Hrg,751396900.0,Stub,4020000.0
Croatia,Nansi Tireli,751594750.0,Start,4020000.0
Croatia,Krešimir Bubalo,757561812.0,Stub,4020000.0
Croatia,Nazif Memedi,758533356.0,Stub,4020000.0
Croatia,Jakov Blažević,758957460.0,Stub,4020000.0
Croatia,Zvonko Brkić,758957615.0,Stub,4020000.0
Croatia,Davor Škrlec,761244047.0,Stub,4020000.0
Croatia,Boris Buzančić,761837709.0,Stub,4020000.0
Croatia,Đuro Basariček,762023726.0,Start,4020000.0
Croatia,Dragutin Haramija,762637325.0,Stub,4020000.0
Croatia,Andro Vlahušić,763158518.0,Stub,4020000.0
Croatia,Damir Škaro,763159123.0,Stub,4020000.0
Croatia,Josip Cindro,763292209.0,Stub,4020000.0
Croatia,Milan Šufflay,771821755.0,C,4020000.0
Croatia,Svetozar Pribićević,772599844.0,C,4020000.0
Croatia,Božo Nikolić,772774663.0,Stub,4020000.0
Croatia,Ivan Bunić Vučić,774306533.0,Stub,4020000.0
Croatia,Željko Turk,775080683.0,Stub,4020000.0
Croatia,Ivan Kuret,775624588.0,Stub,4020000.0
Croatia,Vladimir Zagorec,776260767.0,C,4020000.0
Croatia,Vlado Singer,777056181.0,C,4020000.0
Croatia,Pavle Gregorić,777423037.0,Stub,4020000.0
Croatia,Josip Friščić,777587363.0,Stub,4020000.0
Croatia,Josip Kregar,777587617.0,Start,4020000.0
Croatia,Luciano Sušanj,777643196.0,C,4020000.0
Croatia,Joško Svaguša,777658380.0,Start,4020000.0
Croatia,Ivo Krbek,778667989.0,Stub,4020000.0
Croatia,Josip Jurčević,781152002.0,Start,4020000.0
Croatia,Ivan Rabuzin,781996299.0,Start,4020000.0
Croatia,Slavko Vukšić,781997714.0,Stub,4020000.0
Croatia,Valter Flego,782073792.0,Start,4020000.0
Croatia,Ante Paradžik,782416698.0,Start,4020000.0
Croatia,Zvonimir Šeparović,783002071.0,Start,4020000.0
Croatia,Izidor Kršnjavi,783100436.0,Start,4020000.0
Croatia,Marija Lugarić,783497022.0,Stub,4020000.0
Croatia,Nadan Vidošević,783802982.0,Start,4020000.0
Croatia,Ivan Kovačić,785451523.0,Stub,4020000.0
Croatia,Vjekoslav Servatzy,786223826.0,Start,4020000.0
Croatia,Slavko Wolf,786604485.0,Start,4020000.0
Croatia,Damir Polančec,787781591.0,Stub,4020000.0
Croatia,Vesna Girardi-Jurkić,788303012.0,Start,4020000.0
Croatia,Zvonimir Richtmann,788306307.0,Start,4020000.0
Croatia,Ljudevit Vukotinović,788309097.0,Start,4020000.0
Croatia,Tadija Smičiklas,788444830.0,C,4020000.0
Croatia,Slavko Cuvaj,789267314.0,Stub,4020000.0
Croatia,Ferenc Esterházy (1715–1785),789267332.0,Stub,4020000.0
Croatia,Vilim Herman,789267342.0,Start,4020000.0
Croatia,Nenad Porges,789267429.0,Start,4020000.0
Croatia,Koloman Bedeković,789294528.0,Stub,4020000.0
Croatia,Emerik Josipović,789295285.0,Stub,4020000.0
Croatia,Gejza Josipović,789295289.0,Stub,4020000.0
Croatia,Stjepan Kovačević,789295464.0,Stub,4020000.0
Croatia,Nikola Tomašić,789296408.0,Stub,4020000.0
Croatia,Ante Ledić,789385949.0,Stub,4020000.0
Croatia,Anto Kovačević,789442494.0,Stub,4020000.0
Croatia,Đurđa Adlešič,789468057.0,Stub,4020000.0
Croatia,Antun Augustinčić,789494190.0,C,4020000.0
Croatia,Mihovil Pavlinović,790107899.0,C,4020000.0
Croatia,Zdravka Bušić,790607686.0,Stub,4020000.0
Croatia,Ruža Tomašić,790607890.0,C,4020000.0
Croatia,Petar Alberti,790705939.0,Stub,4020000.0
Croatia,Neven Mimica,791826853.0,C,4020000.0
Croatia,Relja Bašić,792023776.0,Start,4020000.0
Croatia,Božo Kovačević (politician),792071174.0,Stub,4020000.0
Croatia,Perica Bukić,793441487.0,Start,4020000.0
Croatia,Josip Predavec,793704011.0,Stub,4020000.0
Croatia,Igor Pokaz,793896344.0,Start,4020000.0
Croatia,Ema Derossi-Bjelajac,793911779.0,Stub,4020000.0
Croatia,Predrag Štromar,793948787.0,Stub,4020000.0
Croatia,Savka Dabčević-Kučar,794220516.0,Start,4020000.0
Croatia,Josipa Rimac,794331202.0,Start,4020000.0
Croatia,Ivan Werner,794460147.0,Stub,4020000.0
Croatia,Nikica Valentić,794605257.0,Start,4020000.0
Croatia,Ivana Maletić,794694590.0,Stub,4020000.0
Croatia,Davor Božinović,794956618.0,Stub,4020000.0
Croatia,Slavko Linić,795060438.0,Stub,4020000.0
Croatia,Hakija Hadžić,795365942.0,Start,4020000.0
Croatia,Aco Apolonio,795735366.0,Stub,4020000.0
Croatia,Željko Burić,795787789.0,Start,4020000.0
Croatia,Vladimir Bakarić,796947477.0,Start,4020000.0
Croatia,Ivo Perišin,796947541.0,Start,4020000.0
Croatia,Jure Bilić,796947583.0,Stub,4020000.0
Croatia,Katica Ivanišević,796948039.0,Stub,4020000.0
Croatia,Branko Vukelić,797689385.0,Stub,4020000.0
Croatia,Petar Pejačević,797715320.0,Stub,4020000.0
Croatia,Nedjeljko Mihanović,798070897.0,Stub,4020000.0
Croatia,Ivan Rikard Ivanović,798337761.0,Start,4020000.0
Croatia,Damir Bajs,798756016.0,Stub,4020000.0
Croatia,Nenad Ivanković,799245170.0,Start,4020000.0
Croatia,Davor Štern,799278856.0,Start,4020000.0
Croatia,Daniel Ivin,800319146.0,Start,4020000.0
Croatia,Leon Geršković,800319851.0,Start,4020000.0
Croatia,Mihael Montiljo,800337952.0,Start,4020000.0
Croatia,Branko Horvat,800344485.0,Start,4020000.0
Croatia,Kolinda Grabar-Kitarović,800972067.0,B,4020000.0
Croatia,Jasen Mesić,801282684.0,Stub,4020000.0
Croatia,Tihomir Orešković,802230079.0,GA,4020000.0
Croatia,Josip Juraj Strossmayer,802855076.0,C,4020000.0
Croatia,Anka Mrak-Taritaš,803154987.0,Start,4020000.0
Croatia,Stjepan Radić,803787494.0,C,4020000.0
Croatia,Đorđe Vojnović,803830996.0,Stub,4020000.0
Croatia,Dragan Markovina,803858875.0,C,4020000.0
Croatia,Branko Mikša,803931230.0,Stub,4020000.0
Croatia,Franjo Arapović,803992334.0,Start,4020000.0
Croatia,Josip Leko,804106821.0,Stub,4020000.0
Croatia,Ivan Čehok,804537963.0,Start,4020000.0
Croatia,Boris Klemenić,804749199.0,Stub,4020000.0
Croatia,Danira Bilić,804751427.0,Stub,4020000.0
Croatia,Mato Arlović,804855217.0,Start,4020000.0
Croatia,Antun Sorkočević,806032744.0,Start,4020000.0
Croatia,Milka Planinc,806196071.0,C,4020000.0
Croatia,Savo Zlatić,806238538.0,C,4020000.0
Croatia,Slobodan Lang,806466645.0,C,4020000.0
Croatia,Mirko Cro Cop,806706707.0,B,4020000.0
Croatia,Karlo Lanza,806751655.0,Stub,4020000.0
Croatia,Lordan Zafranović,807202095.0,C,4020000.0
Croatia,Marko Veselica,807408210.0,Start,4020000.0
Croatia,Josip Broz Tito,807415247.0,GA,4020000.0
Japan,Suishō,626606789.0,Stub,125967000.0
Japan,Masahiro Futahashi,672284154.0,Stub,125967000.0
Japan,Mōri Gorō,704596904.0,Stub,125967000.0
Japan,Torii Tadafumi,706231609.0,Stub,125967000.0
Japan,Minamoto no Mitsuyuki,706231743.0,Stub,125967000.0
Japan,Keiko Higuchi,706231958.0,Stub,125967000.0
Japan,Mishima Michitsune,706233042.0,Start,125967000.0
Japan,Akira Hatano,706233074.0,Stub,125967000.0
Japan,Ryōichi Kuroda,706233282.0,Stub,125967000.0
Japan,Masami Nishimura,706233501.0,Stub,125967000.0
Japan,Jirō Shirasu,706234220.0,Stub,125967000.0
Japan,Tsuneo Tanaka,706235030.0,Stub,125967000.0
Japan,Tanaka Fujimaro,706235531.0,Start,125967000.0
Japan,Eri Tokunaga,706241606.0,Stub,125967000.0
Japan,Nobuteru Mori,706241823.0,Stub,125967000.0
Japan,Tsunetoshi Tanaka,706242060.0,Stub,125967000.0
Japan,Yoshihiro Kawano,706242061.0,Stub,125967000.0
Japan,Masakazu Nakai,706242079.0,Start,125967000.0
Japan,Yoshihiro Tokugawa,706242815.0,Stub,125967000.0
Japan,Koji Kakizawa,706340312.0,Start,125967000.0
Japan,Toshio Ogawa,707142136.0,Start,125967000.0
Japan,Masayuki Fujio,707363614.0,Stub,125967000.0
Japan,Maeda Gen'i,708214266.0,Stub,125967000.0
Japan,Kanda Takahira,709650362.0,Stub,125967000.0
Japan,Kōzō Watanabe (Liberal Democratic Party politician),709935445.0,Stub,125967000.0
Japan,Masakatsu Koike,710950386.0,Stub,125967000.0
Japan,Anton Wicky,712433279.0,Stub,125967000.0
Japan,Chikahiko Koizumi,717053331.0,Stub,125967000.0
Japan,Daizō Nozawa,717416250.0,Stub,125967000.0
Japan,Ikuo Oyama,717644643.0,Stub,125967000.0
Japan,Yōzō Toyoshima,717720145.0,Stub,125967000.0
Japan,Oguri Kozukenosuke,720958833.0,C,125967000.0
Japan,Nezu Kaichirō,721056829.0,Start,125967000.0
Japan,Eikichi Minato,722387641.0,Stub,125967000.0
Japan,Fumiaki Kobayashi (politician),723141669.0,Start,125967000.0
Japan,Masataka Matsuura,723423000.0,Stub,125967000.0
Japan,Uchida Kakichi,723674591.0,Stub,125967000.0
Japan,Kan Abe,723834096.0,Start,125967000.0
Japan,Kiyoharu Ishiwata,723957776.0,Stub,125967000.0
Japan,Karen Makishima,723972121.0,Stub,125967000.0
Japan,Hideo Ōnishi,723972166.0,Stub,125967000.0
Japan,Haruo Okada,724040910.0,Stub,125967000.0
Japan,Kiyoko Ono,724807659.0,Start,125967000.0
Japan,Katsuhito Noshi,725890570.0,Stub,125967000.0
Japan,Miguel Chijiwa,726620155.0,Stub,125967000.0
Japan,Kawaji Toshiyoshi,727707402.0,Stub,125967000.0
Japan,Katsuhiro Akimoto,728907547.0,Stub,125967000.0
Japan,Ichiro Nakagawa,729756769.0,Stub,125967000.0
Japan,Eisuke Hinode,731438482.0,Stub,125967000.0
Japan,Kōzō Sasaki,733521939.0,Stub,125967000.0
Japan,Noboru Kousaka,733872942.0,Stub,125967000.0
Japan,Tatsuo Ozawa,734883244.0,Stub,125967000.0
Japan,Kan'ichi Oda,735589001.0,Stub,125967000.0
Japan,Tadashi Maeda (politician),735821582.0,Stub,125967000.0
Japan,Makoto Taniguchi,736253259.0,Stub,125967000.0
Japan,Shinkun Haku,738167888.0,Stub,125967000.0
Japan,Takao Fujinami,738169814.0,Start,125967000.0
Japan,Akira Matsu,738685623.0,Stub,125967000.0
Japan,Hideto Ōnishi,740154736.0,Stub,125967000.0
Japan,Keizō Hamada,740154849.0,Stub,125967000.0
Japan,Masa Nakayama,740469712.0,Start,125967000.0
Japan,Naoki Tanaka,742209296.0,Stub,125967000.0
Japan,Hsu Dau-lin,742382669.0,C,125967000.0
Japan,Kenji Utsunomiya,742443060.0,C,125967000.0
Japan,Tamayo Marukawa,742484480.0,Stub,125967000.0
Japan,List of Japanese politicians,742764259.0,Stub,125967000.0
Japan,Satoshi Akao,743245389.0,Stub,125967000.0
Japan,Hirofumi Yamashita,743821592.0,Stub,125967000.0
Japan,Kira Yoshinaka,745019152.0,Start,125967000.0
Japan,Hiroshi Maruyama,745710024.0,Stub,125967000.0
Japan,Hiroo Ōhara,745764503.0,Stub,125967000.0
Japan,Toshio Irie (bureaucrat),746269918.0,Stub,125967000.0
Japan,Tadahiro Ando,746599009.0,Stub,125967000.0
Japan,Kanson Arahata,747952106.0,Stub,125967000.0
Japan,Yoichi Kuroda,749362509.0,Stub,125967000.0
Japan,Akira Tomii,750308917.0,Stub,125967000.0
Japan,Sōichirō Takashima,750583822.0,Stub,125967000.0
Japan,Matsudaira Tarō,751259654.0,Stub,125967000.0
Japan,List of Japanese Residents-General of Korea,751463113.0,Stub,125967000.0
Japan,Hajime Seki,753415651.0,Start,125967000.0
Japan,Ikuo Kabashima,753497907.0,Stub,125967000.0
Japan,Seiko Hashimoto,754144710.0,C,125967000.0
Japan,Hatoyama family,754513220.0,Stub,125967000.0
Japan,Sakuma Shōzan,754515262.0,Start,125967000.0
Japan,Makoto Hirayama,755371378.0,Start,125967000.0
Japan,Kunihiko Hashida,755843672.0,Stub,125967000.0
Japan,Hisayasu Nagata,756699750.0,Start,125967000.0
Japan,Makoto Taki,756715543.0,Start,125967000.0
Japan,Michihiko Kano,756715635.0,Stub,125967000.0
Japan,Mikio Fujita,756715644.0,Stub,125967000.0
Japan,Muneo Suzuki,756715775.0,Start,125967000.0
Japan,Nobuo Matsuno,756715804.0,Stub,125967000.0
Japan,Taku Otsuka,756716825.0,Stub,125967000.0
Japan,Yamato Inaba,756717211.0,Stub,125967000.0
Japan,Teruaki Masumoto,756720582.0,Stub,125967000.0
Japan,Masamune Wada,756759608.0,Stub,125967000.0
Japan,Yukari Iijima,756833498.0,Stub,125967000.0
Japan,Michiko Fujiwara,757341812.0,Stub,125967000.0
Japan,Teruki Gotō,757368368.0,Stub,125967000.0
Japan,Hoshi Tōru,757562608.0,Start,125967000.0
Japan,Takashi Suzuki (politician),757562626.0,Stub,125967000.0
Japan,Kyokudōzan Kazuyasu,757563813.0,C,125967000.0
Japan,Takashi Sasagawa,757563824.0,Stub,125967000.0
Japan,Shigeru Sahashi,759511645.0,Start,125967000.0
Japan,Nobuo Kishi,760606135.0,Start,125967000.0
Japan,Date Munenari,761243798.0,C,125967000.0
Japan,Tadao Watanabe,762042217.0,Stub,125967000.0
Japan,Ōtomo no Otomaro,762706551.0,Stub,125967000.0
Japan,Prince Narinaga,762722684.0,Stub,125967000.0
Japan,Chinda Sutemi,763969619.0,Start,125967000.0
Japan,Misako Enoki,764840528.0,Start,125967000.0
Japan,Toshikatsu Matsuoka,766997127.0,Start,125967000.0
Japan,Yukio Aoshima,767137454.0,C,125967000.0
Japan,Katsuhito Yokokume,767300612.0,Stub,125967000.0
Japan,Tsuneo Mori,767794799.0,Stub,125967000.0
Japan,Yukio Koshimori,767876428.0,Stub,125967000.0
Japan,Masayoshi Ito,769093340.0,Stub,125967000.0
Japan,Kota Matsuda,769228972.0,Start,125967000.0
Japan,Yukiharu Miki,769287037.0,Stub,125967000.0
Japan,Tsuneo Horiuchi,769726190.0,Start,125967000.0
Japan,Toshio Shiratori,770308464.0,Start,125967000.0
Japan,Aijiro Tomita,770914375.0,Stub,125967000.0
Japan,Usaburō Chisaki III,771023851.0,Stub,125967000.0
Japan,Setsuo Yokomichi,771023991.0,Stub,125967000.0
Japan,Shōichi Watanabe (politician),771024210.0,Stub,125967000.0
Japan,Naohiro Dōgakinai,771026173.0,Stub,125967000.0
Japan,Kingo Machimura,771026471.0,Stub,125967000.0
Japan,Usaburō Chisaki II,771033882.0,Stub,125967000.0
Japan,Fukushima Yasumasa,771157380.0,C,125967000.0
Japan,Masayuki Matsuda,771382116.0,Stub,125967000.0
Japan,Bunji Okada,771447489.0,Stub,125967000.0
Japan,Masayoshi Ogawa,771447770.0,Stub,125967000.0
Japan,Tadashi Kodaira,771463460.0,Stub,125967000.0
Japan,Hayashi Gonsuke (diplomat),771474859.0,Start,125967000.0
Japan,Shigeru Honjō,771489999.0,Start,125967000.0
Japan,Tokihiro Nakamura,771836152.0,Stub,125967000.0
Japan,Masao Uchibori,771836345.0,Stub,125967000.0
Japan,Eikei Suzuki,771836989.0,Stub,125967000.0
Japan,Ryuta Ibaragi,771837347.0,Stub,125967000.0
Japan,Shinji Hirai,771838144.0,Stub,125967000.0
Japan,Kiichi Aichi,771892922.0,Stub,125967000.0
Japan,Kunio Nakagaki,771894007.0,Stub,125967000.0
Japan,Masatsune Ogura,771902606.0,Stub,125967000.0
Japan,Hiroya Ino,771903125.0,Start,125967000.0
Japan,Governor of the South Pacific Mandate,772122382.0,Start,125967000.0
Japan,Komatsu Kiyokado,772625844.0,Start,125967000.0
Japan,Nobuhiro Tanabe,772773767.0,Stub,125967000.0
Japan,Katsumi Yamauchi,773843300.0,Stub,125967000.0
Japan,Ichiro Hatta,774495601.0,Stub,125967000.0
Japan,Mieno Eiko,774742615.0,Stub,125967000.0
Japan,Kozo Igarashi,774742666.0,Stub,125967000.0
Japan,Tatsuo Takahashi,774742838.0,Stub,125967000.0
Japan,Yasumasa Narasaki,774742887.0,Stub,125967000.0
Japan,Makiko Fujino,775837778.0,Stub,125967000.0
Japan,Kingoro Hashimoto,775978813.0,Start,125967000.0
Japan,Kenji Nakanishi,776437359.0,Start,125967000.0
Japan,Jiro Akama,776743826.0,Stub,125967000.0
Japan,Jirō Minami,777038528.0,C,125967000.0
Japan,Kazuyoshi Akaba,778507646.0,Stub,125967000.0
Japan,Keiko Nagaoka,778539514.0,Stub,125967000.0
Japan,Keiro Kitagami,778541935.0,Stub,125967000.0
Japan,Kenji Wakamiya,778624432.0,Stub,125967000.0
Japan,Kensaku Morita,778647932.0,Stub,125967000.0
